Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,is_luxury,brand_category,is_performance,is_luxury_cat
Ford,Explorer Sport Trac,2008,regular unleaded,292.0,8.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,19,13,5657,29235,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Compact,Crew Cab Pickup,21,15,5657,31145,False,Mass Market,True,False
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,29835,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,28510,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,14,5657,33670,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Compact,Crew Cab Pickup,19,14,5657,33670,False,Mass Market,True,False
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,29835,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,14,5657,29820,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,15,5657,31145,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,15,5657,27295,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,32360,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,25985,False,Mass Market,False,False
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,32360,False,Mass Market,False,False
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,33065,False,Mass Market,False,False
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,35590,False,Mass Market,False,False
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,28210,False,Mass Market,False,False
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,35590,False,Mass Market,False,False
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,30735,False,Mass Market,False,False
Ford,Explorer Sport,2001,regular unleaded,203.0,6.0,MANUAL,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,24055,False,Mass Market,False,False
Ford,Explorer Sport,2001,regular unleaded,203.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,2dr SUV,20,16,5657,21035,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,24615,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,MANUAL,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,24240,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,2dr SUV,20,16,5657,21220,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,13,5657,26075,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,22265,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,23055,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,13,5657,27780,False,Mass Market,False,False
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,13,5657,25285,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,19,14,5657,23835,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,25565,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,19,14,5657,22545,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,19,14,5657,25595,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,28760,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,MANUAL,four wheel drive,2.0,,Midsize,2dr SUV,17,14,5657,24890,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,26915,False,Mass Market,False,False
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,21870,False,Mass Market,False,False
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,33000,False,Mass Market,True,False
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,40200,False,Mass Market,True,False
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,38200,False,Mass Market,True,False
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,17,5657,32700,False,Mass Market,False,False
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,30700,False,Mass Market,False,False
Ford,Explorer,2015,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,43100,False,Mass Market,True,False
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,35000,False,Mass Market,True,False
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35400,False,Mass Market,False,False
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,41300,False,Mass Market,False,False
Ford,Explorer,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,5657,52970,False,Mass Market,False,False
Ford,Explorer,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,5657,43500,False,Mass Market,False,False
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31050,False,Mass Market,False,False
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33050,False,Mass Market,False,False
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,43300,False,Mass Market,False,False
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33400,False,Mass Market,False,False
Ford,Explorer,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,53235,False,Mass Market,True,False
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33310,False,Mass Market,False,False
Ford,Explorer,2017,regular unleaded,280.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,27,19,5657,41525,False,Mass Market,True,False
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33625,False,Mass Market,False,False
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31160,False,Mass Market,False,False
Ford,Explorer,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,45205,False,Mass Market,True,False
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35775,False,Mass Market,False,False
Ford,Explorer,2017,regular unleaded,280.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,25,18,5657,43675,False,Mass Market,True,False
Chevrolet,Express Cargo,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,13,1385,32760,False,Mass Market,False,False
Chevrolet,Express Cargo,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,19,14,1385,27710,False,Mass Market,False,False
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,1385,34525,False,Mass Market,False,False
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34160,False,Mass Market,False,False
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,1385,30970,False,Mass Market,False,False
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36030,False,Mass Market,False,False
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,31865,False,Mass Market,False,False
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,32190,False,Mass Market,False,False
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34485,False,Mass Market,False,False
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,35915,False,Mass Market,False,False
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36700,False,Mass Market,False,False
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36355,False,Mass Market,False,False
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34015,False,Mass Market,False,False
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,1385,37500,False,Mass Market,False,False
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,32990,False,Mass Market,False,False
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,35285,False,Mass Market,False,False
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,36715,False,Mass Market,False,False
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,34815,False,Mass Market,False,False
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,1385,37155,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,5657,22295,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,26160,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,23830,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,22315,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,25730,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,20490,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,5657,25160,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,26460,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,22615,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,23160,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,26575,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,19910,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,26030,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,19610,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,14,5657,22595,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,14,5657,25460,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,28975,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,23285,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,29275,False,Mass Market,False,False
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,22985,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45090,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,34205,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,35310,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,36555,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55305,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,43785,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,39310,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,30975,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,39485,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31320,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,33515,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,52545,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,35360,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,37665,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,39610,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,36055,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26030,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,51585,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,49120,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31625,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46140,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,33655,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,49420,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,37630,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,41970,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,34745,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,51885,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,30675,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,41670,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,52845,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,41840,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26330,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30090,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31200,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,32545,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55010,False,Mass Market,False,False
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,18,5657,42735,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35045,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,37815,False,Mass Market,False,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,40050,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31185,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53775,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,37140,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26540,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30600,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,52815,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53475,False,Mass Market,False,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,56235,False,Mass Market,False,False
